publishedAt,authorDisplayName,textDisplay,likeCount
2024-06-07T05:41:41Z,@raynaldy12belinga,Pasang saga aja sudara ku  jadi klau mereka babat hutan buat nanam sawit .pasang sangga .di kebun atau tanah itu .biar mereka .mutar2 di situ engga bisa pulang ..walau pun mereka brubat minta di lepasin  sama urng pintar engga bisa sama sekali  ke cuali kita sendiri yng ubatin  kya kbun puya aku di garap prusahan engga berani mereka ...takut engga bisa pulang ...slm dri kal teng,0
2024-06-07T05:28:45Z,@arieyuhandana8195,Perlunya tradisi ngayau biar jera😂,0
2024-06-06T21:26:53Z,@arbainbain3089,Tetap kalah sama pengusaha yg didukung penguasa,0
2024-06-06T19:29:32Z,@4SAUDARALAKI,"Mau PILGUB NI,.... <br>gimana calon nya yg bisa bela RAKYAT",0
2024-06-06T16:30:13Z,@andikadwipermanap4112,hadeh,0
2024-06-06T12:24:45Z,@MawardiAdi-wn1hd,Tambang tambang liar di wilayah Indonesia harus di hukum seberat beratnya,0
2024-06-06T09:42:43Z,@3ran374,Pasukan merah ?,0
2024-06-06T07:51:17Z,@arbiyah1237,Kalian orang Dayak punya ilmu gunakan untuk membunuh orang asing yang membabat hutan kita.,0
2024-06-06T07:23:54Z,@alfinsyauqi4501,"Selama masih ada aktifitas TAMBANG,,, HUTAN KALIMANTAN TINGGAL CERITA😢😢😢😢<br><br><br>KALO RAKYAT GAK ADA PERLAWANAN,, <br>Itu sama halnya rakyat menyetujui KERUSAKAN HUTAN MEREKA,,<br><br>SAMPAI SAAT INI GAK ADA PEJABAT YANG PRO RAKYAT😢😢😢",0
2024-06-06T06:54:48Z,@Yahya-y1n,MAYAWANA artinya maling yang wajib dipidana,0
2024-06-06T06:46:02Z,@dennyramadan1737,",demi orang serakah",0
2024-06-06T04:48:54Z,@SatriaNamaku,Pye krepe iki hutan kok digunduli ..semoga warga kalimantan bersatu,0
2024-06-05T19:32:15Z,@arsyadaneta,HANCUR................SIAP&quot; BANJIR BESAR,0
2024-06-05T18:04:57Z,@putradayak0096,Babat trus itu hutan seenak jidat mu nanti suatu saat apa yang kau mulai itu akan di bayar berlipat lipat dari itu.,0
2024-06-05T16:10:54Z,@Sayaalhafidz,UP,0
2024-06-05T15:08:26Z,@ahschenel1352,"Hanya org yg berkuasa , /perusahaan besar ,yg sllu  merusak hutan Kalimantan",0
2024-06-05T15:06:58Z,@herwinsetiyo7412,"Kalau di tanam kertas kurang baik untuk perekonomian masyarakat sekitar.<br>Hanya perusahaan lah yg di untungkan.<br>Beda dengan di tanamin sawit, masyarakat sekitar bisa merasakan peningkatan perekonomian.",0
2024-06-05T07:38:40Z,@netizenglobal5060,"Padahal mau camping di situ,liat gundul gitu nggak jadi 🌚",0
2024-06-05T04:22:38Z,@yuliusajang9695,Ayo kalimantan.. Pindah ikut malaysia aja,0
2024-06-05T00:54:43Z,@angahmomota2107,hukum hanya untuk orang yg punya uang...,0
2024-06-04T23:18:09Z,@cindoldawet1781,tv seharusnya sprti ini banyak banyak nayangin keluh kesah rakyatnya,0
2024-06-04T16:20:00Z,@ImanDirman,Parah orang serakah,0
2024-06-04T13:13:14Z,@bolangborneo6393,Ini lokasi pelabuhan dan pembibitanya berada di desa kami.<br><br>Sungguh miris<br>Melihat hutan belantara dan kebun masyarakat di babat.😢😢,0
2024-06-04T06:47:15Z,@Sayaalhafidz,Up,0
2024-06-04T04:17:20Z,@sinkialfatan956,"kebijakan pusat kadang seperti mata pedang, kadang mmberi izin tanpa kooordinasi masyakart yg mendiami kawasan hutan, kadang kasian sama masyarkt kasian",0
2024-06-04T04:02:33Z,@DianaPermata-wn4hs,Itu ulah bupati setempat berkerja sama dgn lhk dan gubenur nya berkerja sama dgn PT tu,0
2024-06-03T16:13:52Z,@fristas375,Inilah keserakahan manusia tertentu.,0
2024-06-03T16:06:03Z,@jespanto9842,"Rakyat bawa kayu untuk rumah sendiri di cegat suruh bayar,, giliran hutan di berundung pt di kasih ijin,,conto nya polsek manismata kabupaten Ketapang,, merajia kayu baluk ulin, Samapi masuk kampung kampung kalo lewat udah sepi",0
2024-06-03T16:01:11Z,@jespanto9842,"Alamnya di babat asul halam nol tuk rakyat,,",0
2024-06-03T13:29:58Z,@Sayaalhafidz,Up,0
2024-06-03T13:19:49Z,@PenikmatKopi-mp7cp,Rusaknya Hutan sama saja merusak masa depan Negara,0
2024-06-03T13:17:51Z,@PenikmatKopi-mp7cp,HENTIKAN PEMBALAKAN HUTAN<br>Mari kita viralkan karena hukum di Indonesia ini &quot;no viral no action &quot;,0
2024-06-03T13:08:27Z,@PenikmatKopi-mp7cp,Sadis memang para penguasa ini😢,0
2024-06-03T12:14:49Z,@Desta1374,Tidak mungkin perusahan berani memiliki tanah itu klo tidak ada main pemerintah,0
2024-06-03T08:30:56Z,@ValentinusYogi,"Usir aja , tanah gx ada harganya  klw hti masuk , perjuangkan tanah kita , tanah leluhur kita",0
2024-06-03T03:27:18Z,@ardichanel1567,KASUSNYA SAMA DI HUTAN KINIPAN DI KALIMANTAN TENGAH TEPATNYA DI KAB. LAMANDAU. KEPALA ADAT YG DI PENJARA.,1
2024-06-02T19:26:20Z,@poltakpanjaitan-sj5nz,TANGKAP MENTERI SITI NURBAYA...INI BIANG KEROK KERUSAKAN...,0
2024-06-02T14:27:16Z,@serbasimpless6219,Bagus pak bangkit bersama kebenaran,0
2024-06-02T13:38:29Z,@seputarkita3234,Halah chanel propaganda.<br>sana urus negara kalian Eropa sana nah. perusak yang sesungguhnya,0
2024-06-02T13:32:48Z,@panduanfising7528,Semoga tahun ini stop buka lahan lagi....,0
2024-06-02T11:48:17Z,@SilagocellSilagocell-ro3lj,musnakan perusahaan yang merusak kehidupan rakyat,0
2024-06-02T11:16:31Z,@Lukman_224,Sampai saat ini belum ada hutan lindung dan hutan adat di Kalimantan yang betul betul telindungi. Kami sebagai orang asli Kalimantan sangat sedih hutan kebanggan kami di Kalimantan ini dirusak oleh kelakuan penguasa dinegeri ini.,0
2024-06-02T11:06:13Z,@farelfarel6371,"Pihak&quot; yg memperjuangak cuma laporan doang tapi gak bertindak, anarkis gak apa&quot; kalau hukum gak membelamu.",0
2024-06-02T06:57:46Z,@nyongski6680,kenapa kalian melawan mereka cuma begitu2 saja????  Apa kalian ga bisa melawan dengan LEBIH KERAS LAGI KAH???  NGAYAU.,0
2024-06-02T06:21:38Z,@imungisnun4997,Ketika pemerintah dan pengusaha hitam berkolaborasi.....&quot; Mereka menjelma menjadi kelompok penguasa JAHAT YG MENJAJAH NEGERINYA SENDIRI....!!!!! <br>Mereka melupakan tujuan utàma NEGARA INI DIDIRIKAN.   Merekalah PENGHIANAT NYATA NEGARA YG SESUNGGUHNYA...&quot; Kami rakyat Indonesia akan bersaksi KELAK Dihadapan-NYA tuk memberatkan HISABMU WAHAIII PARA ELIT PENGHIANAT NEGERI...!!!!  🤥🤮😡❌,0
2024-06-02T06:01:35Z,@asepruhimat5722,"Kena preng sama jokowi yo ,ap lgi sekarang makin parah semua pd naik harga&quot; maka kalau ad pemilihan pemimpin klau kasih&quot; sembako blt TERIMA pilih jangan harus cerdas punter",0
2024-06-02T04:28:14Z,@controtpuhung9946,Pak jokowi lihat ini,0
2024-06-02T01:03:48Z,@BigSizeXXL,sok melawan penjagal padahal yang memberi izin itu permerintah pusat yang ada di pulau jawa,0
2024-06-01T17:10:08Z,@andreasjanuardi8242,Ulah para manusia serakah,0
2024-06-01T15:49:30Z,@AkmalAdnan-q4g,Inilah yg dinamakn bangsa yakjuj makjuj... Bangsa yg selalu membuat kerosakan di muka bumi...,0
2024-06-01T13:51:50Z,@abdulmutholib8639,Hal ini udah lama ada di benak saya sebagai orang kecil. Kemana aktifis lingkungan kok gk melihat bahwa hutan kalimantan ini habis jadi sawit semua tanpa sisa.,0
2024-06-01T12:39:18Z,@indrakubar9392,"Hilanya paruh2 dunia akan membuat bencana bagi manusia ,pembabatan hutan cuman memberi maanfaat sementara demi cuan namun dapak lanjut kedepannya akan membuat bencana seperti banjir dll",0
2024-06-01T11:46:19Z,@AchmadyAchmad,"Tidak mungkin perusahan nyorobos masuk,, klw tidak ada persetujuan dari pemerintah setempat,.",0
2024-06-01T11:38:23Z,@wahidyusufal-amin2176,"Keadaannya seperti terjajah., tpi ironisnya terjajah bangsanya sendiri😢😢",1
2024-06-01T11:31:26Z,@SitiAminah-ig5fl,Ayo terus viralkan jangan sampai redup beritanya,4
2024-06-01T11:30:36Z,@teson7973,"pemerintah,menjual ibu pertiwi,",1
2024-06-01T10:40:25Z,@AbcDef-tw9lo,Wahai sahabat ini untuk negara bukan untuk perut.,1
2024-06-01T10:37:55Z,@hengkyadyono852,"Hargailah hak2 masyarakat dayak dan masyarakat Kalimantan pada umumnya , mereka kehilangan mata pencahariannya dan sumber kehidupannya dengan DIBABAT nya HUTAN KALIMANTAN ..........selamatkan mereka untuk generasi NKRI",14
2024-06-21T13:02:58Z,@ionsebastian8285,"Kemanakah panglima Dayak,, yg katanya menjujung tinggi adat Dayak,,apa mungkin Mandau terbang sudah berubah menjadi amplop terbang 🤣🤣🤣",1
2024-06-01T10:12:10Z,@RachelQorry,TUH ...N^GARA.DIMNA KALIAN....ORANG DAYAK LAGI DI KRIMINALISASI....MENGAMBIL HAK RAKYAT.YG MELAWAN MALAH DI PENJARAN...<br>GA USAH KALIAN BICARA KEMAKMURAN RAKYAT<br>KAMU HANYA MELIHAT KESENGSARAAN MEREKA,1
2024-06-01T10:01:50Z,@aribayu2569,Kelakuan jokowi sangat bengis ke rakyatnya..<br>Masuk neraka jahanam paling dalam..,1
2024-06-01T09:52:26Z,@Andylos-xh1ne,"Sekarang ini pemerintah tidak perduli dengan masyarakat kampung, yg penting bagi pemerintah UANG dan UANG..",2
2024-06-01T09:35:16Z,@mbahcong9964,"pejabat indonesia mata duitan,,,berdalih demi  kemakmuran rakyat,, hanya perut gendut dan berdasi yg serakah ,dan awal kehancuran bumi",0
2024-06-01T09:33:19Z,@sribudiaswati,HARUSNYA PEMDA MELINDUNGI RAKYAT TTP KLU PEMDA DISANDERA YAH ITULAH POLITIK KOTOR PEMERINTAH SAAT INI. KASIAN RAKYAT KECIL.,0
2024-06-01T09:22:21Z,@ompaluy3432,Parah,0
2024-06-01T09:18:57Z,@SuripUrip-j4c,..hancurr kan alat berat mereka yg meeusak hutan adat kita..  kita selama ini cuma di bodohi orang luar daerah saja.. jng hanya diam..,0
2024-06-01T09:10:58Z,@SuripUrip-j4c,.. jika mereka yg merampas hak masyarakat.. jika ada yg menggu lahan itu harus di habisi untuk mencegah para maling luar daerah.,0
2024-06-01T09:06:36Z,@SuripUrip-j4c,.. sekali mau datang orang luar.. seenak mengambil tanah adat orang.. kalian perampok yaa.. hukum adat harus tegakk dan tegas.. jika tidak seperti ini.,0
2024-06-01T09:04:14Z,@janwarhadi1845,Terus panglima jilah dan pasukan merah yg koar2 pada kemana,0
2024-06-01T08:47:30Z,@dedihzulkarnaen2418,Ada mafia dan suap menyuap menjadikan hutan2 di lndonesia lenyap...&#39;Ada pabrik2kayu bsar dimalasysia bahan bakunya diselundupkan dari pembalakan liar dikalimantan mereka export ke china and eropa. NKRI kehilangan Devisa Miliaran...!,0
2024-06-01T08:40:02Z,@UmarFaruk-j9j,Teruskan bangsaku💆💆💆,0
2024-06-01T08:32:53Z,@InayahAtifha-pm5ws,"PT itu milik org secara pribadi atau kongsi, inilah permainan pejabat n org2 yg rakus menjual tanah masyarakat,, modal beli izin kepejabat SDH memiliki tanah rakyat, ribuan hektar,, ini mafia tanah",0
2024-06-01T08:04:31Z,@haryonorm3666,Tenang aja rakyat miskin dan anak anak terlantar akan dipelihara oleh negara tdk usah kawatir. Mau diapakan aja negara ini hak mereka yg penting kalaian akan dipelihara..😇😇😇,0
2024-06-01T08:00:13Z,@die_06,Pantau terus PT ini sampai ada yang bertanggung jawab,0
2024-06-01T07:56:26Z,@TaslimOke-y7o,Bila prabowo presiden maka habis lah sdh kalimantan antara prabowo dn jokowi sama penghianat nya,0
2024-06-01T07:46:53Z,@Anto1-x9s,"Mana tanah air ku,tanah ama cina air ama kita,",0
2024-06-01T07:44:20Z,@rafagiant37,CNN  teruskan berita ini ke TV one.Hentikan aktivitas daerah gambut ini.,2
2024-06-01T07:31:45Z,@rafagiant37,Hutan kalimantan hancur.hutan adat dan hutan lindung kdg disikat.duit dan jabatan menghancurkan hutan kalimantan.warga diiming2 duit dan  buka bodi jalan mengiyakan. Suatu hari penduduk kalimantan jadi tamu dirumahnya sendiri.hutan sudah dijual dgn berbagai rayuan.,0
2024-06-01T07:27:17Z,@ahmadun9230,Harus ditertibkan hak adat harus dilindungi jangan melindungi mafia yang tidak jelas merdeka NKRI harga mati,0
2024-06-01T07:26:16Z,@hasansuper2177,Parah,0
2024-06-01T06:56:33Z,@bennysoekimin2380,Astagfirullahaladhiim....! Percuma saja lapor ke Kapolda atau yg lain nya mereka sudah tau semua sejak  dahulu kala..! Rakyat betul2 harus bersatu utk lawan pemalak hutan. Termasuk hutan di seluruh Indonesia sampai dng P. Sumatera habis di babat oleh mafia2; pembabat hutan...!!! Dengan dalil Perusahaan telah memiliki izin tebang resmi. Padahal belum tentu legal...!!!,0
2024-06-01T06:16:20Z,@suwonotatik9580,inilah pemimpin yg paling bagus selama adanya republik pemimpin yg membumihanguskan rakyat kecil presiden harusbya bertanggungjawab benarkan apa yg di katakan roky gerung dan caknun mereka berkata seperti itu karena nereka memiliki bukti kok malah roky dan cak nun di musuhi ini kenyataan di lapangan orang membantah pasti di habisi nanti kemana suara kepala suku dayak hancurkan keserakan dan kemunafikan di negeri ini bongkar semuanya dan semua ada di jakarta,0
2024-06-01T06:14:28Z,@azrullin733,"Yang usaha Industri hak Otonomi tidak jelas,dugaan pusat yang ngelola hutan daerah",0
2024-06-01T06:09:00Z,@sutrisnosutris9071,Bukan cuman Panasnya udara tapi Kalimantan ygtdk pernahBanjir justru nantinya kena Banjir yg jauh lebih dasat bisa menenggelamkan perkampungan.,0
2024-06-01T05:52:53Z,@SyahrilSyahril-ok3du,DULU KALIMANTAN DIJAJAH OLEH BELANDA DAN SETELAH INDONESIA MERDEKA KALIMANTAN DIJAJAH OLEH PENGUASA DAN KONGLOMERAT BERSAMA PEDATANG DARI LUAR KALIMANTAN,0
2024-06-01T05:36:13Z,@pinterurip,Fungsi dpr ri kemana ?,0
2024-06-01T05:31:18Z,@MaiyulisMulik,Achir nya rakyat dan suku kalimantan yang punya negri dan alam akan terpinggir nantinya kalau sudah banyak orang luar yang menguasai daerah nya,0
2024-06-01T05:25:46Z,@alyakuy1103,"Seandainya Anis baswedan jadi presiden,ceritanya pasti berbeda.",0
2024-06-01T05:06:31Z,@SugiyonoGiyono-v9o,Mohon Perhatian pada pak Jokowi dan pak Prabowo terhadap kelestarian hutan dari keserakahan para pengusaha arogan yg menyengsarakan masyarakat.,0
2024-06-01T05:01:14Z,@choirichoiri7367,"Kasian beruk ,dan monyet main d tepi jalan , cari makan habis kebon masyarakat",0
2024-06-01T04:59:30Z,@choirichoiri7367,"Cocok bosku , sama d Jambi  habis gambutdi sikat PT besar",0
2024-06-01T04:50:10Z,@hadisantoso4818,Bapak Presiden Joko Widodo yang terhormat... saya mewakili saudara-saudara kita yang ada di pedalaman Kalimantan yang terzolimi... memohon bantuan bapak untuk segera menyelamatkan nasib mereka n nasib hutan yang digunduli... terimakasih pak Jokowi...❤❤❤👍👍👍 salam NKRI...🇮🇩🇮🇩🇮🇩,6
2024-06-01T04:41:41Z,@ahmadsalamin2977,Astagfirullah pt mayawana di Kalbar munculnya HGU sangatlah menyakiti penduduk Warga Masyarakat setempat suku Dayak yang sudah menikmati apa adanya turun temurun dari leluhur Bangsa Kalimantan Barat,1
2024-06-01T04:30:01Z,@ahmadsalamin2977,Astagfirullah nih luas hutan sebagai paru paru Bangsa dibuat tanaman bahan kertas yang justru hak haknya Nenek Moyang leluhurnya di babat habis oleh HGU perusahaan yang bergerak bebas dari jeritan anak-anak Bangsa Kalimantan Barat Semoga pemerintah Indonesia tercinta pedulikan Warga Masyarakat setempat yang lebih dahulu bercocok tanam dan berusaha keras mencari lahan pertanian tersebut 🙏🇮🇩 Aamiin terimakasih,0
2024-06-01T04:22:36Z,@kirno9351,"Biasanya stiap masuk perusahaan atas persetujuan masyarakat , dan aparat pemerintah desa ,dan adat strmpat ,",0
2024-06-01T03:54:02Z,@sentotdj6215,Masyarakat asli penduduk (dayak) kalimantan agar segera menerima pembagian tanah secara gratis melalui pemerintah daerah dan disepakati pemerintah pusat.,0
2024-06-01T03:48:32Z,@ekoyulianto3142,Kesaktian Pancasila yg di uji para pemegang amanah negara &amp; pembuat keputusan.!<br><br>Masihkah kita bisa TIDUR nyenyak melihat video documentation seperti ini.<br><br>KETAMAKAN &amp; KERAKUSAN yg telah membuat cerita TRAGIS seperti ini... MIRIS INDONESIA.!!!!<br><br>Semoga 1 june 2024 titik balik PANCASILA terlahir kembali menjadi PEMANGKU sila² yg terkandung di dalamnya.,2
2024-06-01T03:42:23Z,@yantoyanto-x1q,"kalau pemerintah yg bertindak,<br>apapun akan terjadi walau masyarakat tertindas, karena hukum yg di pakai bukan lagi hukum UUD,tapi hukum timba lah yg di jadikan pedoman",0
2024-06-01T03:42:19Z,@tapangbatuah4093,Perusahaan seperti ini harus dicabut izinnya<br>Karena telah merampas hak-hak masyarakat,0
2024-06-01T03:06:45Z,@SuradiDi-rw8bv,Cari yg beking dulu,0
2024-06-01T02:45:32Z,@ningastuti6742,"Kok gak ditindak orang yg melakukan defortasi hutan ,miris",0
2024-06-01T02:38:43Z,@faijalijal1216,Santet aja bos perusahaannya n mentri yg kasi izin,0
2024-06-01T02:24:07Z,@myani929,"Presiden sama menterinya juga seenaknya mereka mengubah UU dan segala peraturan. Krn yg kena dampak bencana alam itu masyarakat setempat, pemerintah, perusahaan dan pejabat yg lain tdk oena dan tdk akan merasakan bencana itu nanti.",1
2024-06-01T02:18:12Z,@vivo1358,Disantet/mati sj org2 luar tsb agar hutan aman oleh penduduk asli masyarakat setempat.,0
2024-06-01T02:16:47Z,@hayathayat258,Kelemahan masyarakat tdk kompak coba semua kompak jangankan perusahaan penjajahpun enggan ingin masuk,0
2024-06-01T02:00:26Z,@Sutrisno-ty9lh,"UANG. ,,,UANG. ,,,UANG,,SUSAH  DI LAWAN ,,",0
2024-06-01T01:54:49Z,@KekeBoangmanalu-t3t,Itu semua diduga persekongkolan kepala daerah dinas kehutanan  dan DPR dan diduga juga merupakan sebagai pelindung para perusahaan.,1
2024-06-01T01:52:34Z,@rizkyonzy2585,Aset pak prabowo kan bnyak yang di kalimantan. .,0
2024-06-01T01:37:30Z,@indraindra03-cp5rp,"Warga kalimantan hrs siap2 seperti Nauru,,,🙏🙏🙏",0
2024-06-01T01:29:03Z,@guntursutarjoputro4591,Jokowi tanggungjawab kerusakanx hutan ini,1
2024-06-01T01:10:24Z,@nizaribrahim-tc5jj,Indonesia rusaknya hutan oleh pemerintah,0
2024-06-01T01:00:09Z,@AntonBalangan,Itu cuman ambil kayu nya,0
2024-06-01T00:55:47Z,@naylaberlianna6867,ingat ini tahan borneo jangn sampai kami memisahkan diri dari indonesia hanya karna hasrat para penguasa yang semena&quot; terhadap kami pribumi kalimantan.,0
2024-06-01T00:50:36Z,@ultraman1748,Saya yakin 100 tahun lagi hutan Kalimantan akan habis dari perusahaan.. salam dari Palembang,0
2024-06-01T00:43:00Z,@HeriKusdiardah-kj7gk,8PERCUMA LAPOR DGN PRESIDEN SEMUA ITUH PEJABAT YG KUASA<br>KECUALI LAPOR SAMA ALLAH BARU BERHASIL<br>PERCUMA URUS SEMUA ITUH PERMAINAN ORANG2 GEDE,0
2024-06-01T00:41:51Z,@OppoA-qf3jp,"Ya Allah tak tega lihat nya, semoga mereka cepat diberikan hukuman, mereka yang dzalim",0
2024-06-01T00:33:32Z,@belausagau,"Lawan hingga titisan darah terakhir...laungkan merdeka di tanah air sendiri, apa juga sumbangan Indonesia pada kamu malah kamu di jajah dan dijadikan budak di tanah air sendiri",0
2024-06-01T00:27:46Z,@juragansawit670,Ini akalan pemerintah membuat perda itu untuk menjajah masrakat hasil perda  masarakat terjajah pemerintah macam apa yg begini mengambil tanah adat semaunya diminta pada panglima jilah jangan tunduk pd pemerintah yg merugikan rakyat adat begini,0
2024-06-01T00:23:04Z,@DadangSopandi-yu4zs,Bakar aj perusahaan nya dan alt berat nya warga dayak harus bersatu,1
2024-06-01T00:21:27Z,@syaifulrbc6163,"Telat Boos, sedari thn 90,an Hutan Kalimantan di sikat habis buat kebun kelapa Sawit. Kini hutan habis setiap hujan kampungku Banjir ini semua terjadi karena prilaku pejabat Daerah yang korup termasuk Mukidi biang Kerok hancurnya Hutan Indonesia",1
2024-06-01T00:19:22Z,@DadangSopandi-yu4zs,Seharusnya pemerintah daerah beserta aprat setempat harus tegas jangan mementingkan diri sendiri ingat jadi pejabat atas pilihan rakyat,0
2024-06-01T00:17:57Z,@juragansawit670,Masarakat cegah sendiri jangan harap pemerintah yg mencegah pembabatan hutan dayak itu mereka menjajah kita lewat pemerintah ini jangan kalian harap perdamaiyan dari mereka ini penjajah tida seperti itu kalau tida penjajah tahu dia yg dilarang adat berarti masarakat ada disitu ini akibat mereka melarang masarakat berladang karena mereka mau mengambil tanah tempat masarakat  berladang itu habis tanah tempat masarakat mencari napkahnya harihari itu digarap di ambil mereka lawan itu mau kemana lagi kita cari makan,0
2024-06-01T00:15:34Z,@DadangSopandi-yu4zs,Itu pemerintah daerahnya yg ga memihak rakyat dayak doyan duit apratnya,0
2024-05-31T23:50:15Z,@imamsoabakgiyo4147,Pemerintah wajib melindungi rakyat nya,0
2024-05-31T23:49:54Z,@MuradMurad-t9x,"KayanyA Kalimantan ini sudah dijual habis ,,tempat kami sama juga,,dsebangau juga dibabat olih konsirpasi",0
2024-05-31T23:35:39Z,@alfisyahrin5552,"Kenapa Prabowo menang, karena di dukung pejabat 2 busuk.",0
2024-05-31T23:29:46Z,@ketutwibawa2840,Pertahankan hak masarakat hidup adalah perjuangan.kemerdekan hasil perjuangan pertahankan,2
2024-05-31T23:18:16Z,@CakporPor,Kita gak usah heran pejabat2 kita itu sebenarnya pengkianat negara kalau pingin tahu di puncak banyak ribuan ha tanah milik malaysia.pengudaha sawit banyak orang malaysia kita cuma pekerja alias kuli sawit hasilnya orang malaysia ama pejabat 2 dan pengusaha malaysia pejabat2 itu ikut saham inilah pengkianat bangsa yang sebenarnya.tanah adat dan rakyat diatasnama negara melalui perhutani.menghancurkan hutan rakyat harus melawan.,0
2024-05-31T23:15:20Z,@yuyutyuyut2652,Ini yg kau bangga2kan dengan rezim ...ini belum seberapa masih berlanjut lihat saja pada akhirnya bagaimana...semua diperuntukkan untuk Dimata sipit...faham bos,0
2024-05-31T23:07:39Z,@sianakrantow8457,Kavan viral ya nih,1
2024-05-31T22:57:29Z,@sianakrantow8457,Wiw ngeri nih,0
2024-05-31T22:33:20Z,@AlHabab-y5v,"WAHAI ,WARGA KALIMANTAN ASLI<br>( DAYAK ) SEMUA <br>JALAN KAN KEKUATAN ILMU<br>SANTET ,YG DIMILIKI WARGA DAYAK ,  SANTET SEMUA PENDATANG",0
2024-05-31T22:28:41Z,@AlHabab-y5v,"jokowi dodo ,SUDAH MENJUAL KALIMAN TAN  KE, cina <br>SANJUNGLAH  , SIWIWI DAN SIWOWO. PENGHANCUR NEGARA <br>REPUBLIK INDONESIA",0
2024-05-31T22:25:56Z,@sukman50,"Kalao GK segera di hentikan, bukan tidak mungkin 10 tahun ke depan hutan Kalimantan habis😢",0
2024-05-31T22:21:48Z,@AlHabab-y5v,"IBU IBU ORANG Kalimantan PILIHLAH jokowi dodo dan Prabowo , PUJILAH PUJAHLAH<br>SANJUNGLAH , itulah jokow idodo<br>KOMUNIS  PENGHIANAT BANGSA",1
2024-05-31T22:10:49Z,@RizkiAkbar-h4m,Kalian cuma nonton dan komen,0
2024-05-31T22:10:35Z,@RizkiAkbar-h4m,Woi sabar gak semua bisa skaligus,0
2024-05-31T21:49:07Z,@sidahundin,"Sebagai masyarakat yang juga tinggal di Kalimantan,sakit hati rasanya melihat hutan berubah jadi sawit",0
2024-05-31T21:38:15Z,@ErnesKenedi,Lawan saha saudara. Ayo kita berpegang melawan perusahaan penjajah yang dilindungi gi oleh aparat jahat pemerintah. Petang.....,0
2024-05-31T21:35:37Z,@sucijaya3174,❤❤❤NGERI NEGRI KONOHO SEMUA DI JARAH DEMI NAFSU SESAAT,1
2024-05-31T21:35:02Z,@ErnesKenedi,"Sesungguhnya, para penjahat hutan fi pulau Kalimantan itu adalah kaki tangan dari aparat keamanan dan kehutanan. Tapi pemerintah pusat pura pura tidak tahu. Pemerintah pusat hanya percaya kepada para aparatnya yang jahat. Mereka tidak pernah berpihak kepada rakyat.",0
2024-05-31T19:32:40Z,@sukinimarrassini9000,"Kementrian lingkungan hidup, mohon turun ke lapangan sebelum memberikan ijin. Jangan asal teken saja. Klo sudah rusak begini siapa yg akan menanggung akibatnya. Tolong Hormati lah masyarakat adat setempat. Negara yg menerima pendapatan, tapi masyarakat adat yg sangat di rugikan😢😢, blum lagi dampak negative serta habitat  yg punah! Aduhhh, kasian. Ikut prihatin 😢😢.",3
2024-05-31T19:02:20Z,@NurDin-xq7wf,Kasian sekali.,0
2024-05-31T19:00:22Z,@NurDin-xq7wf,Hahaaa,0
2024-05-31T18:56:31Z,@FransiskusSubagian,"Hutan Kalimantan dulu disebut sebagai paru-paru dunia tapi sekarang disebut sebagai hutan perusahaan, apakah pemerintah hanya menutup mata melihat kerusakan hutan yang kian meluas di Kalimantan?",1
2024-05-31T17:54:45Z,@YodiFerniawan-pz3eu,Dari Jatim . Ayo saudara kali mantan perjuang kalah hak anda.,0
2024-05-31T17:02:24Z,@nyomansutama8919,Kasihan..,0
2024-05-31T16:45:37Z,@arif-xy2pl,Itu semua tergantung pemerintah daerah 😅😅😅,0
2024-05-31T16:40:02Z,@luyiino4582,bukannya suku dayak mistisnya kuat ya..kenapa gak di terbangkan aja itu mandau untuk menghabisi semua pengrusak hutan...<br>berharap perlindungan hukum ke negara/pemerintah sama dgn mimpi disiang bolong krn mereka bagian dari yg memberi ijin perusahaan untuk merusak hutan dgn berdalih investasi....,0
2024-05-31T16:31:15Z,@anazdesign,Para pwrusak hutan ini membuat aengsara mahluk hidup swluruh bumi,0
2024-05-31T16:07:41Z,@user-gmoypsp3xn9c,Alhamdulillah sudah punya 50 hektar tanah di kalimantan semua ditanami sawit💓,0
2024-05-31T15:59:58Z,@IkbalNasutionNasution,masa pengusaha berani membuka perkebunan klo tidak ada surat izin dari pemda setempat <br>sudah saatnya rakyat bergerak ...,0
2024-05-31T15:44:38Z,@ToniPolly-yd4zv,Gimana crax?,0
2024-05-31T15:16:59Z,@BuahMangga-j5d,HARUSNYA TANAH2 ITU DIKELOLAH MASYARAKAT DISANA.,0
2024-05-31T15:16:33Z,@Sriyanto-h9c,"Kami atas nama masyarakat kecil,,cm ingin hidup aman tentram damai berkesinambungan sampai anak cucu nanti,,dulu,pemerintah sllu mencanangkan reboisasi hutan lindung,agar tetap terjaga kelestariannya untuk kehidupan,kok bsa pemerintah gak ada kebijakan buat negri ini.tolong bpk ibu yg kami percaya di pemerintahan,,di kembalikan lg sebisa mungkin keasa,an hutan.",0
2024-05-31T14:45:35Z,@erwinadityawan2393,Intinya<br>PENGUASA DAN PENGUSAHA selalu jalan gandeng tangan,4
2024-05-31T14:38:28Z,@NekodemusJanuardi,Kunci semua kerusakan tsb Bupati dan gubernur nya yg memberi inin atas nama negara sesungguh nya mereka itu lah yg bertanggung jawab atas kehidupan masyarakat,0
