publishedAt,authorDisplayName,textDisplay,likeCount
2023-05-12T14:52:28Z,@gamingszone869,"Saya penduduk asli kalbar...<br>Deforestasi di hutan kalimantan Barat berdampak langsung terhadap iklim sangat benar adanya &amp; dampak yang sudah terjadi  antara lain : banjir, iklim tak menentu, suhu terasa jauh lebih panas, dan yang sangat disayangkan sudah banyak hutan adat yang sudah dialih fungsi kan menjadi lahan sawit, yang menurut saya hutan adat ini adalah pertahan terakhir hutan kalimantan.",6
2023-07-04T13:48:19Z,@rafif967,Sdh saatnya  kalian bersatu untuk menolak defortasi hutan krn itu akan merugikan kalian sendiri..,2
2023-05-05T05:10:30Z,@khh3461,"Yaaaaa betul siii.... tp kembali lagi yah. kalau tidak ada sawit dan batubara, kita2 semua mandi pakai sabun dan shampoo apa ? Sikat gigi pakai apa ? Kue cemilan pakai apa ? Nge charge HP pakai apa ? Malam panas pakai AC listriknya drmna ? <br><br>Kalau benci thdp kenyataan tsb jangan mandi, jangan pakai hp, jangan makan processed food.<br><br>Bisa ? <br><br>Ada harga yg hrs dibayar<br><br>GREEN ENERGY dooongg !!!<br>Yakin ??<br>BBM naik 500 perak 1000 perak aja demo setengah mati<br><br>Green energy bisa bayar 2x lipatnya 😂<br><br>Yah mau gmana lg<br>Ini lah kenyataan <br>Ini lah pola hidup kita selama ini<br>Kita konsumen pun jg kontribusi thdp deforestasi ini<br><br>Cheers",0
2023-05-02T07:16:16Z,@SudaryonoSoelardjo,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>",0
2023-05-02T06:55:03Z,@clingakclinguk2806,"Kalau saya sih setuju hutan kalimantan gndul, karena kita produksi oksigen tapi negara lain tidak pada bayar, sisakan aja untuk oksigen kita sendiri, flora dan fauna secukupnya 😅",1
2023-04-28T03:28:03Z,@huntzxc,"selama salah satu mata pencarian utama warga kalimantan adalah kerja pada perusahaan tambang, susah juga",0
2023-04-26T01:13:20Z,@anggrainiwindy2030,Kalimantan Selatan juga sama hujan 1 hari juga bisa langsung banjir 😢,0
2023-04-25T14:48:48Z,@rizapribadi2828,"sebagai org asli Kalimantan Tengah sudah bukan rahasia umum lagi klo hutan Kalimantan sudah banyak yang di tebang. Mulai dari tambang ilegal dan legal, perkebunan sawit, perusahaan kayu, punya peran sangat besar terhadap habisnya hutan Kalimantan. Jika tidak ada ketegasan dari pemerintah dalam perawatan hutan Kalimantan. Bukan tidak mungkin Kalimantan akan lebih banyak lagi bencana yang melanda",0
2023-04-20T06:04:18Z,@alimwirapratama8332,emang di jakarta ada hutan? meggurui pulau lain pulau jawa penuh manusia gada tuh yang sadar.  sampe mau tenggeleam juga,0
2023-04-20T04:15:14Z,@NevarianB17,EPIC CONTENT!,0
2023-04-20T04:15:04Z,@NevarianB17,👍👍👍👍👍👍👍,0
2023-04-19T13:19:55Z,@yuania9209,"Apakah hanya warga Kalimantan yg harus bertanggung jawab menopang oksigen seluruh dunia?  Kebun sawit dan tambang2 itu sdh mengantar putra putri kalimantan untuk bs berkuliah sampai ke pulau2 jawa bahkan keluar negeri. Yg punya konsen dgn emisi karbon, dll bs lakukan tindakan ini jg: tanam pohon banyak2 d lingkungan sendiri, kurangi penggunaan listrik, atau kurangi wara wiri dgn kendaraan pribadi, kurangi naik pesawat krn itu penyumbang emisi tinggi, kurangi makan daging2 hasil peternakan dll.",0
2023-04-18T13:36:45Z,@sidhitejomoyotjahyadi797,"Kan memanfaatkan lahan yang TIDAK PRODUKTIF 😂😂😂<br><br>HUTAN LINDUNG itu TIDAK PRODUKTIF, semua demi CUAN 😂😂😂<br><br>Makanya saya bilang, kl Pasar Modal rontok habis, Bumi akan ada waktu utk perbaikan. Terbukti saat Corona, 2020 kemarin. 😊 Cuma kemudian Corona ajang CUAN lagi 😂😂😂<br><br>Kl pasar modal tidak rontok, maka mereka tetap akan ada DUITnya dan akan terus ekspansi. Salah satunya DeForestasi... Bullshit lah ama regulasi... 😂😂😂<br><br>Ayo dukung DeForestasi biar CUAN 😂😂😂",0
2023-04-17T18:46:20Z,@IriieLembuutz,"Siapapun presidennya sama ajah pengeruk/ tukang keruk SDA, cuman lebih parah jokowi daripada suharto.",0
2023-04-17T00:46:07Z,@kresnasuputra1945,Program food security gagal total!<br>Paling ujungnya dijadiin lahan sawit,0
2023-04-16T21:30:29Z,@HadariMuhammad,apakah mereka orang istana tidak membaca komentar kami sebagai anak kalimantan,0
2023-04-16T13:20:56Z,@brojack3571,Ini lagi mau mindahin ibu kota ke Kalimantan bikin tambah rusak hutan disana,0
2023-04-15T19:08:56Z,@reviewgajiyoutubers,"Kalimantam sumatera bahkah papua saat ini gak bisa hidup jika tidak membuka lahan perkebunan di hutan, manusia semakin banyak kalau gak bertani membuka hutan gimana mau memenuhi kebutuhan hidup pohon tinggi daun rindang udara segar tidak bisa di jadikan pembeli beras bayar spp sekolah anak jajan anak kalau orang luar negeri merasa indonesia paru2 dunia dan minta agar jangan merambah hutan harusnya orang2 itu bayar jika ingin menjadikan indonesia paru2 dunia biayai hidup orang2 di kalimantan sumatera papua saya yakin jika ada timbal balik orang juga malas bertani berkebun mereka siap untuk tidak buka lahan pertanian sawit jika kebutuhan hidup terpenuhi..",0
2023-04-15T14:42:05Z,@karenacuff17,"kalau dibiarkan ya habis, masyarkat bergerak donk, klu ngarepin pemimpin2 dan wakil rakyatnya ya ga bakalan, mereka pikirannya cuman uang",0
2023-04-15T02:25:42Z,@edimulyadi5429,Semoga tidak ditambah lagi kerusakan hutan Kalimantan,0
2023-04-14T22:07:17Z,@potongyt5166,"Anggaplah semua itu telah terjadi. &quot; Hutan hancur,rakyat kena imbas bencana&quot; lalu hasil dari hutan itu ntah kemana?? Dulu saya pernah berkuliah di fakultas kehutanan 2009 , &quot;deforestasi&quot; adalah salah satu mata kuliah tersendiri tidak lagi tergabung dlm ilmu kehutanan. Ini membuktikan bahwa hutan Indonesia telah benar-benar hancur.",0
2023-04-14T19:48:18Z,@bethranyaqub5460,"Apa kabarnya daerah Kendawangan Ketapang Kalimantan Barat??? Tempat tambang bauksit, biji besi, tembang emas, sawit.. <br>Bagaimana insfrastruktur disana.. ?? 😅😅 hahaha, jauh panggang dari api",0
2023-04-14T13:15:18Z,@coretanmasdede,Emang ada benernya. Banyaknya populasi manusia bikin dunia dan alam rusak. Perlu adanya depopulasi manusia ini sih. 😅,0
2023-04-13T17:29:03Z,@sunrevolver,"Hutan dijaga hijau, emank dunia kasih kompensasi yang setara dengan industrialisasi?<br>APBN pake uang bukan oksigen.",0
2023-04-13T01:33:57Z,@asepcilok7195,Buat organisasi yang merangkul aktivis lingkungan sebagai penyeimbang,0
2023-04-12T21:58:27Z,@MidKnight26,"Narasi telat nih, coba aja klo waktu 2010an ngeriset soal asal muasal kebakaran hutan, pasti lebih keliatan bagaiamana hjtan dibabat habis.",0
2023-04-12T20:35:25Z,@andiksujatmiko5971,Raja KaLsel  H. Isam 😢<br>Raja  KaLteng  H. Arsyad😢<br>Ratu  KaLtim  Tan PauLin😢,0
2023-04-12T19:13:35Z,@fjmchanel6883,Namanya juga tukang kayu ya kerjaannya  cuma ngerusak.,0
2023-04-12T16:21:22Z,@javvainfo4801,Jakarta yang sekarang adalah gambaran kalimantan puluhan tahun kedepan. Siap2 kumuh wkwk,0
2023-04-12T16:20:51Z,@bandungberflowers,"bisnis, bahan2nyaa dari perusahaan yg dimiliki para pejabat negara, tambang luhut misalkan.",0
2023-04-12T15:29:30Z,@kamandoko,"Dann dikemudian hari Kalimantan akhirnya akan menjadi seperti wilayah sumatera hutan akan habis berganti menjadi perkebunan kelapa sawit. Ketika musim hujan selalu banjir, ketika musim kemarau kebakaran dimana² 😓",0
2023-04-12T14:35:02Z,@mokhaesa,Hanya demi embel&quot; pemerataan pembangunan...kalimantan jd korban yg berdampak ke perubahan iklim bumi...&quot;KUMAHA MANEH WE LAH JOKOWI&quot;,0
2023-04-24T02:54:30Z,@JustNormalManInTheWorld,"Ya gimana nti gak dibangun pemerataan orang2 luar pulau jawa ngamok dibilangnya Jawa sentris, pas dibangun nti dibilangnya ngerusak alam dan lingkungan<br>Pertanyaanya rakyat itu maunya apa kalo kek gini aja serba salah😂",0
2023-04-12T13:03:27Z,@zackhbs,Lama2 bisa jd gurun,0
2023-04-12T10:20:17Z,@ahmadafandi5581,semoga pemerintah/lembaga terkait lebih memperhatikan keberlangsungan hutan,0
2023-04-12T03:33:02Z,@fajririzkisaputra4944,"Klo memang paru2 dunia,apa kontribusi dunia untuk merawatnya? Nihil, mending dlibanggun,toh yg kena dampak pasti Eropa yg jauh dr katulistiwa",0
2023-04-12T02:02:45Z,@asepsoda,"si Agil mana ya..? Yg katanya ulama besar, tp menjadi kecil di depan perusak hutan..<br>😂",1
2023-04-11T21:40:22Z,@UchihaSama-74,Momentum untuk Revolusi,0
2023-04-11T05:40:48Z,@diahparamidewi4411,"Tegakkan Hukum Adat kalimantan (kalau punya), karena dulu masih terjaganya hutan hanya dilakukan oleh masyarakat yang terikat Adat setempat. Non Adat yg tidak tinggal disana tidak akan menerima dampak langsung thd kerusakan lingkungan. Dengan alasan Negara Kesatuan maka  orang luar merasa berhak juga atas hutan di wilayah adat, karena itu bagian NKRI.",0
2023-09-17T16:26:11Z,@DenyKazuto,Sekarang hukum adat bisa dibeli dngan uang,0
2023-04-11T05:40:00Z,@Gloo_Exp,"Kukira dataran hutan ternyata lahan bisnis, miris",0
2023-04-11T05:17:16Z,@bsbprojek752,Berita penting seperti ini ..sayang hanya sedikit yg menonton ...mirisss,0
2023-04-11T00:40:28Z,@erikvernandohutajulu,inilah oligarki jokowii sesungguh nya..,0
2023-04-11T00:21:43Z,@kurogane69,"Dan fakta parahnya adalah <br>Banyak anak lulusan sekolah baru <br>Selain ingin menjadi polisi, tentara, atau PNS semacamnya<br>Banyak dari mereka ingin bekerja di pertambangan<br><br>Dengan alasan gajinya besar<br><br>Gua bisa ngomong gini <br>Karena gua orang Kalimantan Selatan, hulu sungai tengah, Barabai (kalo kalian mau tau) <br><br>Gua ngambil data dari anak sekolah angkatan gua lulusan 2016-2017 sampai 2019-2020",0
2023-04-10T14:02:24Z,@rasdianto33,"batubara.. buat apa? buat pembangkit tenaga listrik, PLTU masih menjadi PL dominan karena PLT terbarukan blm cukup untuk memenuhi keb listrik.. semakin besar kebutuhan listrik, semakin bnyak kita menebang hutan, ditambah industri EV sedang digembor2.. energi listrik bukan berarti ramah lingkungan, kecuali PLT terbarukan sudah menjadi kewajiban, PLTA (negara air pasti punya air melimpah), PLTA angin (indonesia jg disabut negara angin, puluhan ribu km garis pantai), PLT Panas bumi (negara diapit 2 cincin api), dan PLTM (negara yg setiap hari disinari cahaya matahari). kenapa masih pake batubara???",0
2023-04-10T09:12:21Z,@sangpengembara9759,Kelakuan jokowi,1
2023-04-10T08:23:42Z,@BIGM7,"Sebenarny bisa kita pertahankan, tetapi yg hirup oksigen kalimantan bayar . Jamin itu hutan balik lg",0
2023-04-10T03:57:51Z,@Cranberriez,"Seblm ada gaung IKN org2 besar kalimantan kolega2 gub dll dh bnyk yg jd pengusaha tambang yg bikin bnjir dan longsor , hidup mrk kaya dg rmh2 mewah hasil tambang yg sebagian bnyk illegal",0
2023-04-09T23:18:08Z,@zakymori88,Up,0
2023-04-09T22:43:05Z,@rinimarini7503,percuma jika hanya wacana. jika perusahaan itu tetap jalan...,0
2023-04-09T17:48:12Z,@tumentube,Nafsu manusia,0
2023-04-09T17:26:26Z,@danirustandi1174,Pulau klimantan pulau terbesar bgi nkri sangat wajar mnganak emaskn pulau kalimantan sngt cocok bikin ibu kota😄😄,0
2023-04-09T11:45:55Z,@SuperYouKey,Katanya presiden aman mau buat IKN di sana karena gak banjir. Yg saya tau kalimantan termasuk bagian paru2 dunia hutannya. Eh malah di tebangin buat lahan kelapa sawit dan juga bangunan IKN yg mengorbankan byk hutan.,0
2023-04-09T10:00:11Z,@bmgnowi7707,Mungkin Sekarang  paru2 nya bunyinya guk....guk....guk....guk..sama dgn si koruptor nya,0
2023-04-09T05:12:30Z,@Neo-xc4of,Pulau paling hijau skrng kebanjiran. Sungguh miris,0
2023-04-09T05:00:14Z,@gusbahachanel,Makasi pak joko<br>2 periode negri ini makin RUSAK,2
2023-04-24T02:56:47Z,@JustNormalManInTheWorld,Pengen tau gimana rasanya kembali ke periode zaman soekarno sampai SBY?😁,0
2023-04-09T04:51:22Z,@agendarothschild,hutan dirusak giliran kena musibah tuhan yang disalahkan(dengan kata kata cobaan apalagi tuhan) dan open donasian,0
2023-04-09T04:35:25Z,@utanezz,Narasi you are legend ⭐⭐⭐⭐⭐❤️❤️❤️❤️❤️,0
2023-04-09T04:24:16Z,@AntonLugan,Alhamdulillah sudah banjir,0
2023-04-09T02:18:03Z,@heripurwanto3357,Ketika revolusi industri di benua lain adakah mereka merajuk kerusakan alam ? Dilema perkebunan sawit meluas di situ habitat hutan hujan tropis menyusut . Jadi bagaimana manusia bisa menyeimbangkan nya,0
2023-04-08T15:49:04Z,@doriilicious,Aku sangat setuju kalo ada yg menciptakan &#39;Pembatuan&#39; manusia seperti pada Anime/Manga DrStone 😶,0
2023-04-08T14:56:30Z,@newmind9606,🤣🤣🤣 video yg bikin buzzer pemuja pemerintah tak bisa berkomentar lagi,0
2023-04-24T03:19:26Z,@JustNormalManInTheWorld,Kalo semisal pemuja oknun pemerintah yang ngga korup dan kerjanya bener gimana? Kan mayoritas pemerintah kita gak bener😅,0
2023-04-08T13:39:54Z,@afgeza5261,"Itulah nasib Kalimantan ,sekarang banjir sdh sering melanda ,dan udara terasa panas",1
2023-04-08T13:20:39Z,@slametibnpawito8528,Ambisi bodoh sang THE KING OF LIPS SERVICE,0
2023-04-08T12:27:01Z,@uutselly909,Dunia bilang Indonesia paru-paru dunia tapi dunia asih membuat bom dan membuat asap2 dengan masifnya dibilang negara maju,1
2023-04-08T11:14:08Z,@danieljchristianto9048,Mimin mau jadi Kadrun ya?,1
2023-04-08T10:36:25Z,@faisauto,Malu sama orang barat yg lebih ngerti alam.allahu akbar❤🇮🇩😭🤲,0
2023-06-25T06:18:09Z,@aryhidayat7245,"NGapain Malu Sama ORANG BARAT   Yang MUNAFIQ AKUT...NEGARA BARAT ADALAH PERUSAK BUMI YANG ASLI,GILIRAN PEMANASAN GLOBAL NEGARA2 Yang MASIH PUNYA HUTAN YANG DI SALAHAIN...Kalau Beneran Orang Barat Pinter2 Tanam POHON DAN BIKIN HUTAN LAGI KAYA DI CHINA.",1
2023-04-08T10:31:45Z,@kojoryochannel4158,Yo nggak tau kok tanya saya,0
2023-04-07T06:11:32Z,@ferdimania4779,Jgn di biarkan di kuasai org luar kalimantan lestarikan hutan nya buat sodara Dayak pertahankan🙏salam dari Riau..,10
2023-04-05T14:56:46Z,@kacungoligarki7148,Pemerintahan nya sendiri yang merusak negeri Indonesia 🖕👎,0
2023-04-05T01:00:16Z,@doconcosurg8588,"IKN ini ibarat pamungkasnya jurus pembunuh bumi, ibarat mortal kombat, ini fatality. Hutan yang sisa 30% ini bakal habisjadi 0% kalo masyarakat eksodus ke sana",0
2023-04-04T14:27:24Z,@syammaldini-dr4sb,Bingung sama orang dayak Kalimantan alam jarah habis habisan sama cukong jakarta tapi diam aja tapi bersebrangan politik cepat orang dayak alat kekuasaan pemerintah... Lihat alam mereka hancurkan cukong jakarta notabone 9 🐉🐉 diam aja,0
2023-04-03T15:48:39Z,@Kuwai948,"Sebagai orang Kalimantan sedih juga dan nyatanya Kalimantan masih saja ketinggalan dari kota2 lainnya, hal seperti ini bukan untuk kemajuan Kalimantan itu sendiri.",0
2023-04-03T13:23:36Z,@anggawijaya9641,"Lama lama Kalimantan sama Papua jadi kaya di jajah sama Indonesia yah -_-<br>cuma di rusak aja, tanpa ada benefit untuk wilayah tersebut dan warga di sekitar.",0
2023-04-02T16:38:52Z,@hidupdidesa9068,Narasi juga dapat pendanaan dari GDP venture. Groupnya Djarum tuh.... Hartono Plantation Indonesia (HPI) lahannya sawitnya juga luas di Kalimantan...,0
2023-04-02T15:08:36Z,@Klandestin_smz,"Hmmmm jadi kita harus apa setelah melihat semuanya???  Sepertinya kita masuk ke lingkaran yang tak hentinya ingin mencoba berusaha namun tetap nihil. Pemerintah dan kita sama-sama bersalah, apalgi yang punya wewenang. Minimal buang sampah pada tempatnya dan kurangi sampah saja dahulu.  Bukannya perubahan besar berawal dari yang kecil.. yng miris berpendidikan tapi buat sampah sembarangan... 😢😢uhh damn",0
2023-04-02T03:25:15Z,@jokokuncoro4413,merinding,0
2023-04-01T21:32:51Z,@ilhamputra7741,"Ketika eropa dan amerika banyak bangun pabrik, perumahan dan gedung gedung tinggi , besarnya pembangunan perkotaan , sama sama merusak alam tapi indonesia ketika akan melakukan hal yg sama dilarang",0
2023-04-01T06:46:56Z,@etherburst4045,"amdal hanya permainan mafia yang punya uang, apa masih pantas kalimantan masih di sebut paru paru dunia?",0
2023-04-01T06:23:15Z,@dinouck5168,Itu juga sebabnya kami sebagai warga Kalbar sebagian menolak IKN(ibo kota negara baru) yg masih di kebut Jokowi. Karena bukan mrngalih kan banjir melain permainan politik dinasti . saya pribadi mengatakan menolak ibu kota negara baru di Kaltim.,2
2024-04-17T00:44:52Z,@lusiyani7313,Bagus itu,0
2023-03-31T10:46:26Z,@simiapr5589,"Menurut aku ya di kalimantan kurang edukasi dan kurang kreatif, terlebih dari yang mana yang salah toh udah kejadian. Baik orang luar dan orang dalam sama sama berlomba-lomba menggeluti usaha yang sama dan orang luar yang sukses. Kayak sawit dan pertambangan hasilnya itu menggiurkan dan pada ngikut. Sekarang ini adalah hasil jangka panjangnya, cobalah memperbaiki jangan mencari siapa yang salah.",0
2023-03-31T07:01:41Z,@dedriandre,"Semua benar karena fakta.<br><br>Tapi mengapa hanya barat yg selalu benar?<br>Saat mereka masih membutuhkan sumberdaya kita, gak ada isu lingkungan<br>Namun ketika sudah tidak butuh mereka baru teriak2.<br>Mereka dulu yg memeras sda kita.<br>Kalau kalian protes, kenapa gak kalian bantu kita dengan sumberdaya yg cukup.<br>Nyumbang cuma beberapa juta dollar apakah kalian pikir cukup untuk memperbaiki semuanya?<br><br>Amerika sudah gencar membor alaska untuk mendapatkan minyak bumi.<br>Kenapa diem aja? Bukan kah emisi karbon harus dikurangi?<br>China dan Amerika adalah ekonomi terbesar dunia. Tapi mengapa hanya Amerika yg sulit komitmen untuk mengurangi emisi?<br>Kenapa china, Indonesia, brazil yg di beritakan terus? Kenapa amerika kok di diemin.<br><br>Kenapa biofuel bunga matahari, di eropa yg membutuhkan lahan lebih besar daripada sawit kok gak dijadikan ancaman?<br>Jika kalian hanya bahas masalah deforestasi itu udah biasa. Pemerintah jg fakta nya udah mulai berusaha mengurangi.<br>Tapi bagaimana dg kebutuhan lahan bunga matahari eropa? Gak digembar gemborkan.<br><br>Saya rasa harus berimbang. Barat wajib membantu negara berkembang jika ingin sama-sama.",0
2023-03-30T21:46:38Z,@xplar.B,Arteria dahlan mana ni,0
2023-03-30T21:43:00Z,@xplar.B,Kalau kita komen negatif ke jokowi banyak netizen kelimantan yang hujat giliran  gini ya nikmatilah banjir kalian,0
2023-03-30T12:32:55Z,@madanzein9984,Sma kya tambang kn bnyk mnusia lapar,0
2023-03-30T12:32:25Z,@madanzein9984,Gundulin aja smpai botak kya prof bahlul🤣🤣,0
2023-03-30T08:09:32Z,@hanindito1030,Semenjak tren sawit&#39; .. jika kita memperlakukan alam dengan buruk&#39; maka alam akan membalas&#39; dengan keburukan&quot; pulak 💩💨👈,0
2023-03-29T04:11:42Z,@taufiqhidayat4051,"yg jadi comentator orang asing, <br>yg comen di colom comen orang luar kalimantan karna mengeruk hasil kalimantan, <br>rakyat asli dayak dapat apa?????<br>pikirkan solusinya",0
2023-03-28T18:38:48Z,@rickyyanto6181,INGAT ANDA HIDUP DI ERA REZZIM JOKKOWI,0
2023-03-28T07:14:38Z,@amammena9533,👍👍👍,0
2023-03-26T21:06:22Z,@SangKomaru,Tahu kalimantan wktu kecil nonton film anakonda. Menyebut laba-laba batu dari kalimantan,0
2023-03-26T15:55:14Z,@dkapermana,Ordebaru adalah kemunduran bagi indonesia.,0
2023-03-26T15:02:51Z,@sipalinggloo91,"Hutan Kalimantan habis kena perusahaan luar yg di beri izin oleh pemerintah kami tidak bisa menjaga,,,<br>Kami pun ikut juga di banding nonton hanya tidak dapat apa²",0
2023-03-26T07:34:43Z,@Firan_ll,Mana ada yang perduli dengan berita ini... malah hari ini saja masih ada perusahaan yg di beri ijin untuk membuka lahan baru di tempat kami...berdarah pun anda mejelaskan ini tidak akan ada yang perduli di negeri ini sebelum keluarga2 mereka yg kaya itu terkena dampak juga dari deforestasi hutan ini,3
2023-03-26T03:08:17Z,@user-rp9ix2vc4s,"Padahal mayoritas pengusahanya sendiri juga orang Kalimantan kok. Itu pejabat-pejabat Kaltim-Kalsel kan mayoritas pengusaha yg kaya dari eksploitasi begini 😅. Jgn lupa salah satu yg terbesar Jhonlin, org Kalsel juga 😊",2
2023-03-25T21:21:55Z,@Ramzan_kadyrov639,Eropa skarang udah mulai mngurangi pembelian sawit indonesia. Mreka khawatir dgn ekosistem alam yg trus2an d rusak.,0
2023-03-25T21:13:53Z,@algatra6942,"Emang sesek banget klo denger berita tentang hutan kalimantan. Tapi percayalah, cepat atau lambat hutan kalimantan juga bakal diekploitasi, karna kekayaan alamnya yang udah ga diraguin lagi. Tapi sayangnya, kekayaan alamnya bukan cuman hutan dan lahan yang luas, tapi juga ada fosil tambang di dalamnya, jadi semisal hari ini hutan kalimantan masih utuh... Maka dalam hitungan belasan tahun lagi juga pasti dieksploitasi<br><br>Kalau menurut saya sah-sah aja eksplotasi hutan terutama untuk mengambil kekayaan fosil tambangnya, asalkan setelah selesai dengan urusan tambang, itu hutan dibalikin lagi dan jangan dijadiin tanah pemukiman",0
2023-03-25T14:41:34Z,@wawantjhristzchanel,Anchore..,0
2023-03-25T12:54:30Z,@secozy,Dulu jaman jayanya kayu kalimantan memang parah ilegal logging,0
2023-03-25T12:51:01Z,@Ubay1,"Dan kerennya pada masa waktu pemanasan global negara kita yg disebut memiliki paru paru hutan terbaik mendapatkan bayaran dari negara asing dan disaat itu pula kendaraan bermotor khususnya roda dua diwajibkan menyalakan lampu disiang hari, Maaf jika salah tetapi bolehlah narasi cek😁",0
2023-03-25T09:18:20Z,@TrioAR,Terserah Indonesia mau diapain itu Hutan. Urus hutanmu sndiri2 aja... Kok jdi si paling2...,0
2023-03-25T09:05:50Z,@jnckkoen,"Prestasi yang membanggakan, mantap pak👍",0
2023-03-25T06:10:42Z,@abangqustam3776,NKRI harga mati<br>Pancasila harga mati<br>Ngak peduli hutan Rusak<br>Yg penting NKRI harga mati,0
2023-03-25T03:02:49Z,@koalatelkom8041,EMANG DASAR MEREKA EGOIS SEKALI DEMI UANG  SAWIT DITANAM  MEGAIBAKAN PARU PARU DUNIA,0
2023-03-24T23:25:13Z,@rizkybintangsetiawan6487,"Bumi sedang tidak sehat, smga deforestasi hutan bisa dihentikan, 🙏",0
2023-03-24T13:08:31Z,@indonesiasehat6179,Alhmdulillah uda d tf... 🤣 sesuai pesenan,0
2023-03-24T11:44:53Z,@bebasye,Hahhahahahhahah parah emang,0
2023-03-24T07:28:40Z,@unKecu,"Kalo banjir solusinya simpel, tanam aj sawit yg banyak karena sawit makan banyak air 😌",0
2023-04-10T08:31:47Z,@pandueka7718,kalo kekeringan?,0
2023-04-10T08:59:27Z,@unKecu,"@@pandueka7718 disesuaikan dong, katanya banjir",0
2023-03-23T14:52:24Z,@faridbanunendro8593,"Indonesia seharusnya sudah makmur sejak dulu, tapi dijajah koruptor",0
2023-03-23T14:43:01Z,@pabloesdoger266,Makan tuh ikn,0
2023-03-23T07:40:11Z,@rizkikurniawan7718,Terus ibu kota pindah kesitu itu apa dampaknya rusak nya alam iya,0
2023-03-23T05:16:00Z,@korneliusbudimansyah431,Asli ini real sekarang kami org dayak terasa asing ditempak kami karna beberapa kelompok yg ambil untung ditempat kami<br>Hutan habis buah habis semua habis.,2
2023-03-22T23:33:22Z,@mohkamil1847,Mungkin mereka berpikir bisa tetap hidup sehat tanpa hutan dan pohon2nya.,3
2023-03-22T10:08:47Z,@kakungcu,Keruk terusss sampek gundul wkwk,0
2023-03-22T03:22:04Z,@rubishlove2082,Sesal kemudian tidak ada guna nya..sama seperti sesal mengangkat mukidi ke puncak kekuasaan.,0
2023-03-22T03:21:07Z,@rubishlove2082,Benarkah kalian semua sebodoh itu mempercayai kebodohan IKN?<br>Berapa banyak negara yang mencoba pindah ibukota Dan berapa yang berhasil??? Dari situ aja sudah Tau ide ikn ini konyol Dan bodoh.<br>Sekarang HUTAN NYA YANG HARTA KITA SEMUA RATUSAN TAHUN SUDAH LENYAP...<br><br>Kapan mau pindah??<br>Otak waras kalian kepikiran kah..memindahkan puluhan ribuan orang ke IKN BAGAIMANA DAMPAK SOSIAL MASYARAKAT NYA?? Kebayang orang punya budaya beda beda jumlah besar bersamaan masuk daerah baru...belum lagi penduduk ikn daya saing nya tinggi (penduduk ibukota Jakarta).. penduduk setempat mau dapat apa disana?? Bengong??<br><br>Sementara ikn ini hanya menguntungkan segolongan pebisnis Dan keluarga pejabat,1
2023-03-26T13:24:10Z,@muhamz77,"Masuk ke channel Ngomongin Uang, hari ini baru posting ttg IKN, banyak orang tolol pro IKN,",0
2023-03-21T17:51:04Z,@sandisandi8180,Go ahead Narasi. Respect for Narasi yang selalu memperjuangkan keadilan.,1
2023-03-21T09:05:09Z,@purwantooke429,Pemerintah yang harus disalahkan,0
2023-03-21T08:17:20Z,@gangbelakang49,"Kenapa negara-negara penghasil Karbondioksida terbesar dunia seperti Amerika, China, Rusia, dan Uni Eropa tidak punya niat dan sikap menurunkan angka persentase Karbon yang dihasilkan oleh negaranya sendiri?",0
2023-03-21T04:38:18Z,@MDBChannel101,"Pemberi izin merusak hutan ada di pejabat. Kalo pejabatnya pintar, Hutan terjaga.",0
2023-03-21T01:09:20Z,@ar-rizz5959,"Sedih, kasian buat kita semua... <br>tapi ini akan diperparah dengan adanya pembangunan ikn... berapa byk lahan hutan yg akan hilang..",0
2023-03-21T00:38:31Z,@wayansumena2454,"Eropa bikin kebun gak ada yg perotes, hasil tambang kalimantan d kirim k eropa,",0
2023-03-21T00:12:59Z,@ArMy-rm9mk,Nasib rakyat tergntng pimpinan brpihak kmana.. klo mana yg bener tentu mudah dg mndengar pndapat para ahli..bukan oligarki,0
2023-03-20T18:53:34Z,@tsarbomba3591,Tarsan menangis mlihat ini 😢,0
2023-03-20T13:47:48Z,@warungtitikkumpul7341,"Tapi banyak juga org kalimantan yg mendukung IKN, tambang dan sawit 😮",0
2023-03-20T10:50:25Z,@mikasitorus7846,Saya tingal di kalimantan...tolong pihak pemerintah pantau hutan kami banyak habis...tambang boksit dan sawit menghancur kan hutan kami....kami sering kena dampak nya..tolong pihak  bertindak tegas pemerintah...,0
2023-03-20T09:04:24Z,@damangcreativehubbalikpapa5663,Gpp dari pada cuma hutan gak profuktif.....pembagunan harus dilakukan di kalimantan.....,0
2023-03-20T07:59:54Z,@Adel-wf7on,Karna jokowi senang kalimatan biar tenggelam hutan hutan di kalimantan di tembang semua hanya untuk hawa nafsu kerja sebagai presiden,0
2023-03-19T12:26:47Z,@ibnumudzakir1582,Narasi sekarang berubah jadi naradrun😂😂😂,0
2023-03-20T03:10:13Z,@OyumaDesktop,Lah ngomong fakta dibilang kadrun .. Liat lah komen2 orang kalimantan yg pada ngeluh ... Apa2 kadrun ... Ngomongin Hutan kok jadi Gurun ...,0
2023-03-19T11:56:52Z,@aliefronald8763,Mereka cuma mikir uang dan uang tanpa peduli alam,0
